endpoint,state,zipcode
familyTotalExpensesR3,Texas,79855
familyTotalExpensesR3,Texas,78610
familyTotalExpensesR3,Texas,73960
familyTotalExpensesR3,Texas,79322
familyTotalExpensesR3,Texas,75701
familyTotalExpensesR3,Texas,76943
familyTotalExpensesR3,Texas,79324
familyTotalExpensesR3,Texas,77514
familyTotalExpensesR3,Texas,78932
familyTotalExpensesR3,Texas,79329
familyTotalExpensesR3,Texas,78837
familyTotalExpensesR3,Texas,79511
familyTotalExpensesR3,Texas,77960
familyTotalExpensesR3,Texas,76820
familyTotalExpensesR3,Texas,76372
familyTotalExpensesR3,Texas,75103
familyTotalExpensesR3,Texas,76841
familyTotalExpensesR3,Texas,78002
familyTotalExpensesR3,Texas,78008
familyTotalExpensesR3,Utah,84301
familyTotalExpensesR3,Utah,84028
familyTotalExpensesR3,Utah,84510
familyTotalExpensesR3,Utah,84722
familyTotalExpensesR3,Utah,84723
familyTotalExpensesR3,Utah,84008
familyTotalExpensesR3,Utah,84001
familyTotalExpensesR3,Utah,84032
familyTotalExpensesR3,Utah,84010
familyTotalExpensesR3,Utah,84624
familyTotalExpensesR3,Utah,84620
familyTotalExpensesR3,Utah,84713
familyTotalExpensesR3,Utah,84628
familyTotalExpensesR3,Utah,84304
familyTotalExpensesR3,Utah,84003
familyTotalExpensesR3,Utah,84067
familyTotalExpensesR3,Utah,84621
familyTotalExpensesR3,Utah,84022
familyTotalExpensesR3,Utah,84018
familyTotalExpensesR3,Utah,84712
familyTotalExpensesR3,Utah,84715
familyTotalExpensesR3,Utah,84006
familyTotalExpensesR3,Utah,84714
familyTotalExpensesR3,Utah,84513
familyTotalExpensesR3,Utah,84023
familyTotalExpensesR3,Utah,84515
familyTotalExpensesR3,Utah,84710
familyTotalExpensesR3,Utah,84017
familyTotalExpensesR3,Utah,84501
familyTotalExpensesR3,Virginia,24058
familyTotalExpensesR3,Virginia,23058
familyTotalExpensesR3,Virginia,23701
familyTotalExpensesR3,Virginia,22460
familyTotalExpensesR3,Virginia,20101
familyTotalExpensesR3,Virginia,24141
familyTotalExpensesR3,Virginia,22040
familyTotalExpensesR3,Virginia,22980
familyTotalExpensesR3,Virginia,20113
familyTotalExpensesR3,Virginia,24001
familyTotalExpensesR3,Virginia,22135
familyTotalExpensesR3,Virginia,24517
familyTotalExpensesR3,Virginia,22201
familyTotalExpensesR3,Virginia,24060
familyTotalExpensesR3,Virginia,22442
familyTotalExpensesR3,Virginia,22935
familyTotalExpensesR3,Virginia,24239
familyTotalExpensesR3,Virginia,22843
familyTotalExpensesR3,Virginia,23923
familyTotalExpensesR3,Virginia,24201
familyTotalExpensesR3,Virginia,24053
familyTotalExpensesR3,Virginia,23304
familyTotalExpensesR3,Virginia,24050
familyTotalExpensesR3,Virginia,23450
familyTotalExpensesR3,Virginia,23023
familyTotalExpensesR3,Virginia,22433
familyTotalExpensesR3,Virginia,23024
familyTotalExpensesR3,Virginia,23173
familyTotalExpensesR3,Virginia,22811
familyTotalExpensesR3,Virginia,22301
familyTotalExpensesR3,Virginia,23839
familyTotalExpensesR3,Virginia,23030
familyTotalExpensesR3,Virginia,23882
familyTotalExpensesR3,Virginia,22401
familyTotalExpensesR3,Virginia,23432
familyTotalExpensesR3,Virginia,23847
familyTotalExpensesR3,Virginia,23851
familyTotalExpensesR3,Virginia,24215
familyTotalExpensesR3,Virginia,23915
familyTotalExpensesR3,Virginia,24415
familyTotalExpensesR3,Virginia,24292
familyTotalExpensesR3,Virginia,23090
familyTotalExpensesR3,Virginia,23112
familyTotalExpensesR3,Virginia,24521
familyTotalExpensesR3,Virginia,23803
familyTotalExpensesR3,Virginia,23027
familyTotalExpensesR3,Virginia,23941
familyTotalExpensesR3,Virginia,23824
familyTotalExpensesR3,Virginia,23834
familyTotalExpensesR3,Virginia,23301
familyTotalExpensesR3,Virginia,20106
familyTotalExpensesR3,Virginia,24416
familyTotalExpensesR3,Virginia,24313
familyTotalExpensesR3,Virginia,22602
familyTotalExpensesR3,Virginia,23001
familyTotalExpensesR3,Virginia,23630
familyTotalExpensesR3,Virginia,22709
familyTotalExpensesR3,Virginia,20109
familyTotalExpensesR3,Virginia,24413
familyTotalExpensesR3,Virginia,24086
familyTotalExpensesR3,Virginia,24311
familyTotalExpensesR3,Virginia,23005
familyTotalExpensesR3,Virginia,24314
familyTotalExpensesR3,Virginia,23009
familyTotalExpensesR3,Virginia,24153
familyTotalExpensesR3,Virginia,23320
familyTotalExpensesR3,Virginia,23901
familyTotalExpensesR3,Virginia,23307
familyTotalExpensesR3,Virginia,23014
familyTotalExpensesR3,Virginia,23801
familyTotalExpensesR3,Virginia,23860
familyTotalExpensesR3,Virginia,22920
familyTotalExpensesR3,Virginia,24412
familyTotalExpensesR3,Virginia,23939
familyTotalExpensesR3,Virginia,20130
familyTotalExpensesR3,Virginia,24072
familyTotalExpensesR3,Virginia,22901
familyTotalExpensesR3,Virginia,20108
familyTotalExpensesR3,Virginia,22801
familyTotalExpensesR3,Virginia,22038
familyTotalExpensesR3,Virginia,22427
familyTotalExpensesR3,Virginia,24401
familyTotalExpensesR3,Virginia,22407
familyTotalExpensesR3,Virginia,24422
familyTotalExpensesR3,Virginia,24520
familyTotalExpensesR3,Virginia,23004
familyTotalExpensesR3,Virginia,24273
familyTotalExpensesR3,Virginia,23601
familyTotalExpensesR3,Virginia,24540
familyTotalExpensesR3,Virginia,24426
familyTotalExpensesR3,Virginia,23186
familyTotalExpensesR3,Virginia,24218
familyTotalExpensesR3,Virginia,24224
familyTotalExpensesR3,Virginia,22436
familyTotalExpensesR3,Virginia,24501
familyTotalExpensesR3,Virginia,20120
familyTotalExpensesR3,Virginia,22432
familyTotalExpensesR3,Virginia,24065
familyTotalExpensesR3,Virginia,23002
familyTotalExpensesR3,Virginia,22601
familyTotalExpensesR3,Virginia,23021
familyTotalExpensesR3,Virginia,23827
familyTotalExpensesR3,Virginia,23822
familyTotalExpensesR3,Virginia,22480
familyTotalExpensesR3,Virginia,23011
familyTotalExpensesR3,Virginia,24069
familyTotalExpensesR3,Virginia,22623
familyTotalExpensesR3,Virginia,24316
familyTotalExpensesR3,Virginia,24113
familyTotalExpensesR3,Virginia,22626
familyTotalExpensesR3,Virginia,24095
familyTotalExpensesR3,Virginia,24217
familyTotalExpensesR3,Virginia,23139
familyTotalExpensesR3,Virginia,22902
familyTotalExpensesR3,Virginia,23081
familyTotalExpensesR3,Virginia,22963
familyTotalExpensesR3,Virginia,24018
familyTotalExpensesR3,Virginia,23821
familyTotalExpensesR3,Virginia,20115
familyTotalExpensesR3,Virginia,23662
familyTotalExpensesR3,Virginia,22610
familyTotalExpensesR3,Virginia,23031
familyTotalExpensesR3,Virginia,24127
familyTotalExpensesR3,Virginia,24244
familyTotalExpensesR3,Virginia,22650
familyTotalExpensesR3,Virginia,23459
familyTotalExpensesR3,Virginia,24312
familyTotalExpensesR3,Virginia,22448
familyTotalExpensesR3,Virginia,24202
familyTotalExpensesR3,Virginia,24054
familyTotalExpensesR3,Vermont,5442
familyTotalExpensesR3,Vermont,5820
familyTotalExpensesR3,Vermont,5042
familyTotalExpensesR3,Vermont,5443
familyTotalExpensesR3,Vermont,5440
familyTotalExpensesR3,Vermont,5001
familyTotalExpensesR3,Vermont,5601
familyTotalExpensesR3,Vermont,5401
familyTotalExpensesR3,Vermont,5152
familyTotalExpensesR3,Vermont,5101
familyTotalExpensesR3,Vermont,5824
familyTotalExpensesR3,Vermont,5441
familyTotalExpensesR3,Vermont,5033
familyTotalExpensesR3,Vermont,5701
familyTotalExpensesR3,Washington,98581
familyTotalExpensesR3,Washington,99323
familyTotalExpensesR3,Washington,98605
familyTotalExpensesR3,Washington,98612
familyTotalExpensesR3,Washington,98524
familyTotalExpensesR3,Washington,98222
familyTotalExpensesR3,Washington,98812
familyTotalExpensesR3,Washington,99105
familyTotalExpensesR3,Washington,99401
familyTotalExpensesR3,Washington,98501
familyTotalExpensesR3,Washington,98001
familyTotalExpensesR3,Washington,98336
familyTotalExpensesR3,Washington,99017
familyTotalExpensesR3,Washington,98220
familyTotalExpensesR3,Washington,98061
familyTotalExpensesR3,Washington,99320
familyTotalExpensesR3,Washington,98305
familyTotalExpensesR3,Washington,98068
familyTotalExpensesR3,Washington,98320
familyTotalExpensesR3,Washington,98527
familyTotalExpensesR3,Washington,99118
familyTotalExpensesR3,Washington,98823
familyTotalExpensesR3,Washington,98012
familyTotalExpensesR3,Washington,99013
familyTotalExpensesR3,Washington,98901
familyTotalExpensesR3,Washington,99119
familyTotalExpensesR3,Washington,99001
familyTotalExpensesR3,Washington,98602
familyTotalExpensesR3,Washington,98802
familyTotalExpensesR3,Washington,99008
familyTotalExpensesR3,Washington,99347
familyTotalExpensesR3,Washington,99328
familyTotalExpensesR3,Washington,98601
familyTotalExpensesR3,Washington,99301
familyTotalExpensesR3,Washington,98801
familyTotalExpensesR3,Washington,98221
familyTotalExpensesR3,Washington,98236
familyTotalExpensesR3,Washington,98520
familyTotalExpensesR3,Washington,98303
familyTotalExpensesR3,Wisconsin,54135
familyTotalExpensesR3,Wisconsin,53010
familyTotalExpensesR3,Wisconsin,54725
familyTotalExpensesR3,Wisconsin,53036
familyTotalExpensesR3,Wisconsin,53929
familyTotalExpensesR3,Wisconsin,53554
familyTotalExpensesR3,Wisconsin,54115
familyTotalExpensesR3,Wisconsin,54401
familyTotalExpensesR3,Wisconsin,54601
familyTotalExpensesR3,Wisconsin,53518
familyTotalExpensesR3,Wisconsin,54830
familyTotalExpensesR3,Wisconsin,53504
familyTotalExpensesR3,Wisconsin,54721
familyTotalExpensesR3,Wisconsin,54526
familyTotalExpensesR3,Wisconsin,54001
familyTotalExpensesR3,Wisconsin,53821
familyTotalExpensesR3,Wisconsin,53926
familyTotalExpensesR3,Wisconsin,53920
familyTotalExpensesR3,Wisconsin,54525
familyTotalExpensesR3,Wisconsin,53910
familyTotalExpensesR3,Wisconsin,53001
familyTotalExpensesR3,Wisconsin,54926
familyTotalExpensesR3,Wisconsin,53508
familyTotalExpensesR3,Wisconsin,54611
familyTotalExpensesR3,Wisconsin,54612
familyTotalExpensesR3,Wisconsin,54002
familyTotalExpensesR3,Wisconsin,53004
familyTotalExpensesR3,Wisconsin,54701
familyTotalExpensesR3,Wisconsin,54621
familyTotalExpensesR3,Wisconsin,54459
familyTotalExpensesR3,Wisconsin,54930
familyTotalExpensesR3,Wisconsin,53503
familyTotalExpensesR3,Wisconsin,54610
familyTotalExpensesR3,Wisconsin,53101
familyTotalExpensesR3,Wisconsin,54724
familyTotalExpensesR3,Wisconsin,53105
familyTotalExpensesR3,Wisconsin,54901
familyTotalExpensesR3,Wisconsin,54820
familyTotalExpensesR3,Wisconsin,53114
familyTotalExpensesR3,Wisconsin,54435
familyTotalExpensesR3,Wisconsin,54801
familyTotalExpensesR3,Wisconsin,53110
familyTotalExpensesR3,Wisconsin,54409
familyTotalExpensesR3,Wisconsin,53502
familyTotalExpensesR3,Wisconsin,54404
familyTotalExpensesR3,Wisconsin,54406
familyTotalExpensesR3,Wisconsin,54103
familyTotalExpensesR3,Wisconsin,54433
familyTotalExpensesR3,Wisconsin,54120
familyTotalExpensesR3,Wisconsin,53555
familyTotalExpensesR3,Wisconsin,54201
familyTotalExpensesR3,Wisconsin,53014
familyTotalExpensesR3,Wisconsin,54512
familyTotalExpensesR3,Wisconsin,53003
familyTotalExpensesR3,Wisconsin,54106
familyTotalExpensesR3,Wisconsin,54003
familyTotalExpensesR3,Wisconsin,54405
familyTotalExpensesR3,Wisconsin,53561
familyTotalExpensesR3,Wisconsin,54619
familyTotalExpensesR3,Wisconsin,54728
familyTotalExpensesR3,Wisconsin,54202
familyTotalExpensesR3,Wisconsin,54107
familyTotalExpensesR3,Wisconsin,53005
familyTotalExpensesR3,Wisconsin,53015
familyTotalExpensesR3,Wisconsin,54101
familyTotalExpensesR3,Wisconsin,54814
familyTotalExpensesR3,Wisconsin,54828
familyTotalExpensesR3,Wisconsin,54102
familyTotalExpensesR3,Wisconsin,53002
familyTotalExpensesR3,Wisconsin,53501
familyTotalExpensesR3,Wisconsin,54514
familyTotalExpensesR3,Wisconsin,54463
familyTotalExpensesR3,West Virginia,25022
familyTotalExpensesR3,West Virginia,26138
familyTotalExpensesR3,West Virginia,26238
familyTotalExpensesR3,West Virginia,25401
familyTotalExpensesR3,West Virginia,24801
familyTotalExpensesR3,West Virginia,26148
familyTotalExpensesR3,West Virginia,24901
familyTotalExpensesR3,West Virginia,26260
familyTotalExpensesR3,West Virginia,25410
familyTotalExpensesR3,West Virginia,26201
familyTotalExpensesR3,West Virginia,26030
familyTotalExpensesR3,West Virginia,26335
familyTotalExpensesR3,West Virginia,26224
familyTotalExpensesR3,West Virginia,24701
familyTotalExpensesR3,West Virginia,26374
familyTotalExpensesR3,West Virginia,25504
familyTotalExpensesR3,West Virginia,26034
familyTotalExpensesR3,West Virginia,25005
familyTotalExpensesR3,West Virginia,24851
familyTotalExpensesR3,West Virginia,26802
familyTotalExpensesR3,West Virginia,26339
familyTotalExpensesR3,West Virginia,24918
familyTotalExpensesR3,West Virginia,25007
familyTotalExpensesR3,West Virginia,26501
familyTotalExpensesR3,West Virginia,26554
familyTotalExpensesR3,West Virginia,25003
familyTotalExpensesR3,West Virginia,25011
familyTotalExpensesR3,West Virginia,26146
familyTotalExpensesR3,West Virginia,26031
familyTotalExpensesR3,West Virginia,25411
familyTotalExpensesR3,West Virginia,25234
familyTotalExpensesR3,West Virginia,26203
familyTotalExpensesR3,West Virginia,26801
familyTotalExpensesR3,West Virginia,25002
familyTotalExpensesR3,West Virginia,25009
familyTotalExpensesR3,West Virginia,26321
familyTotalExpensesR3,West Virginia,25019
familyTotalExpensesR3,West Virginia,26707
familyTotalExpensesR3,West Virginia,26134
familyTotalExpensesR3,West Virginia,25267
familyTotalExpensesR3,West Virginia,26003
familyTotalExpensesR3,West Virginia,26301
familyTotalExpensesR3,West Virginia,26101
familyTotalExpensesR3,West Virginia,25231
familyTotalExpensesR3,West Virginia,24935
familyTotalExpensesR3,West Virginia,26347
familyTotalExpensesR3,West Virginia,25059
familyTotalExpensesR3,West Virginia,24915
familyTotalExpensesR3,West Virginia,24716
familyTotalExpensesR3,West Virginia,25431
familyTotalExpensesR3,West Virginia,26155
familyTotalExpensesR3,West Virginia,26710
familyTotalExpensesR3,West Virginia,25507
familyTotalExpensesR3,West Virginia,25501
familyTotalExpensesR3,West Virginia,25106
familyTotalExpensesR3,Wyoming,82301
familyTotalExpensesR3,Wyoming,82701
familyTotalExpensesR3,Wyoming,82430
familyTotalExpensesR3,Wyoming,82224
familyTotalExpensesR3,Wyoming,82639
familyTotalExpensesR3,Wyoming,82322
familyTotalExpensesR3,Wyoming,83101
familyTotalExpensesR3,Wyoming,82201
familyTotalExpensesR3,Wyoming,82222
familyTotalExpensesR3,Wyoming,82190
familyTotalExpensesR3,Wyoming,82051
familyTotalExpensesR3,Wyoming,82922
familyTotalExpensesR3,Wyoming,82310
familyTotalExpensesR3,Wyoming,82801
familyTotalExpensesR3,Wyoming,82710
familyTotalExpensesR3,Wyoming,82401
familyTotalExpensesR3,Wyoming,82716
familyTotalExpensesR3,Wyoming,82212
familyTotalExpensesR3,Wyoming,82410
familyTotalExpensesR3,Wyoming,82601
familyTotalExpensesR3,Wyoming,82001
familyTotalExpensesR3,Wyoming,83001
familyTotalExpensesR3,Wyoming,82930
